"ticker","ref.date","price.close"
"ABBV",2017-04-21,63.82
"ABBV",2017-04-24,64.660004
"ABBV",2017-04-25,65.099998
"ABBV",2017-04-26,65.040001
"ABBV",2017-04-27,66.07
"ABBV",2017-04-28,65.940002
"ABBV",2017-05-01,66.480003
"ABBV",2017-05-02,66.629997
"ABBV",2017-05-03,66.739998
"ABBV",2017-05-04,67.230003
"ABBV",2017-05-05,66.989998
"ABBV",2017-05-08,66.209999
"ABBV",2017-05-09,66.169998
"ABBV",2017-05-10,65.980003
"ABBV",2017-05-11,65.300003
"ABBV",2017-05-12,66.059998
"ABBV",2017-05-15,66.669998
"ABBV",2017-05-16,66.849998
"ABBV",2017-05-17,65.370003
"ABBV",2017-05-18,65.629997
"ABBV",2017-05-19,65.580002
"ABBV",2017-05-22,65.440002
"ABBV",2017-05-23,65.839996
"ABBV",2017-05-24,65.93
"ABBV",2017-05-25,66.32
"ABBV",2017-05-26,66.059998
"ABBV",2017-05-30,66.019997
"ACN",2016-11-14,117.25
"ACN",2016-11-15,115.989998
"ACN",2016-11-16,117.32
"ACN",2016-11-17,118.370003
"ACN",2016-11-18,118.43
"ACN",2016-11-21,119.68
"ACN",2016-11-22,119.480003
"ACN",2016-11-23,119.82
"ACN",2016-11-25,120.739998
"ACN",2016-11-28,120.760002
"ACN",2016-11-29,120.940002
"ACN",2016-11-30,119.43
"ACN",2016-12-01,117.660004
"ACN",2016-12-02,117.290001
"ACN",2016-12-05,117.720001
"ACN",2016-12-06,118.410004
"ACN",2016-12-07,121.57
"ACN",2016-12-08,121.739998
"ACN",2016-12-09,123.309998
"ACN",2016-12-12,123.610001
"ACN",2016-12-13,125.400002
"ACN",2016-12-14,123.650002
"ACN",2016-12-15,124.550003
"ACN",2016-12-16,123
"ACN",2016-12-19,123.650002
"ACN",2016-12-20,124.099998
"ACN",2016-12-21,117.900002
"ACN",2016-12-22,117.790001
"ACN",2016-12-23,117.480003
"ACN",2016-12-27,117.550003
"ACN",2016-12-28,116.610001
"ACN",2016-12-29,117.010002
"ACN",2016-12-30,117.129997
"ACN",2017-01-03,116.459999
"ACN",2017-01-04,116.739998
"ACN",2017-01-05,114.989998
"ACN",2017-01-06,116.300003
"ACN",2017-01-09,115
"ACN",2017-01-10,115.059998
"ACN",2017-01-11,116.120003
"ACN",2017-01-12,115.779999
"ACN",2017-01-13,116.949997
"ACN",2017-01-17,116.029999
"ACN",2017-01-18,115.949997
"ACN",2017-01-19,115.5
"ACN",2017-01-20,115.07
"ACN",2017-01-23,114.82
"ACN",2017-01-24,116.480003
"ACN",2017-01-25,117.57
"ACN",2017-01-26,115.93
"ACN",2017-01-27,115.349998
"ACN",2017-01-30,114.629997
"ACN",2017-01-31,113.870003
"ACN",2017-02-01,113.209999
"ACN",2017-02-02,113.639999
"ACN",2017-02-03,114.489998
"ACN",2017-02-06,114.18
"ACN",2017-02-07,115.919998
"ACN",2017-02-08,115.43
"ACN",2017-02-09,116.980003
"ACN",2017-02-10,117.599998
"ACN",2017-02-13,118.589996
"ACN",2017-02-14,120
"ACN",2017-02-15,119.93
"ACN",2017-02-16,120.720001
"ACN",2017-02-17,121.230003
"ACN",2017-02-21,122.099998
"ACN",2017-02-22,122.209999
"ACN",2017-02-23,122.480003
"ACN",2017-02-24,123.43
"ACN",2017-02-27,122.790001
"ACN",2017-02-28,122.5
"ACN",2017-03-01,124.07
"ACN",2017-03-02,124.349998
"ACN",2017-03-03,123.639999
"ACN",2017-03-06,123.239998
"ACN",2017-03-07,124.139999
"ACN",2017-03-08,124.459999
"ACN",2017-03-09,123.18
"ACN",2017-03-10,123.93
"ACN",2017-03-13,124.040001
"ACN",2017-03-14,123.910004
"ACN",2017-03-15,124.800003
"ACN",2017-03-16,124.099998
"ACN",2017-03-17,125.220001
"ACN",2017-03-20,124.389999
"ACN",2017-03-21,124.639999
"ACN",2017-03-22,126.480003
"ACN",2017-03-23,120.760002
"ACN",2017-03-24,118.980003
"ACN",2017-03-27,119.389999
"ACN",2017-03-28,121.349998
"ACN",2017-03-29,120.980003
"ACN",2017-03-30,120.519997
"ACN",2017-03-31,119.879997
"ACN",2017-04-03,117.639999
"ACN",2017-04-04,118.040001
"ACN",2017-04-05,117.639999
"ACN",2017-04-06,116.809998
"ACN",2017-04-07,117.440002
"ACN",2017-04-10,117.839996
"ACN",2017-04-11,116.080002
"ACN",2017-04-12,115.580002
"ACN",2017-04-13,114.860001
"ACN",2017-04-17,115.720001
"ACN",2017-04-18,116.239998
"ACN",2017-04-19,116.949997
"ACN",2017-04-20,119.209999
"ACN",2017-04-21,119.230003
"ACN",2017-04-24,119.360001
"ACN",2017-04-25,118.690002
"ACN",2017-04-26,118.980003
"ACN",2017-04-27,120.489998
"ACN",2017-04-28,121.300003
"ACN",2017-05-01,121.25
"ACN",2017-05-02,120.68
"ACN",2017-05-03,120.300003
"ACN",2017-05-04,120.82
"ACN",2017-05-05,121.519997
"ACN",2017-05-08,121.110001
"ACN",2017-05-09,121.07
"ACN",2017-05-10,121.199997
"ACN",2017-05-11,120.800003
"ACN",2017-05-12,120.959999
"ACN",2017-05-15,122.25
"ACN",2017-05-16,123.139999
"ACN",2017-05-17,120.440002
"ACN",2017-05-18,120.400002
"ACN",2017-05-19,120.980003
"ACN",2017-05-22,122.709999
"ACN",2017-05-23,122.150002
"ACN",2017-05-24,121.949997
"ACN",2017-05-25,123.099998
"ACN",2017-05-26,122.889999
"ACN",2017-05-30,123.769997
"ATVI",2016-11-14,37.77
"ATVI",2016-11-15,38.529999
"ATVI",2016-11-16,38.970001
"ATVI",2016-11-17,39.939999
"ATVI",2016-11-18,38.389999
"ATVI",2016-11-21,38.43
"ATVI",2016-11-22,37.169998
"ATVI",2016-11-23,37.259998
"ATVI",2016-11-25,37.220001
"ATVI",2016-11-28,37.369999
"ATVI",2016-11-29,37.950001
"ATVI",2016-11-30,36.610001
"ATVI",2016-12-01,35.580002
"ATVI",2016-12-02,35.709999
"ATVI",2016-12-05,36.48
"ATVI",2016-12-06,36.700001
"ATVI",2016-12-07,37.450001
"ATVI",2016-12-08,37.389999
"ATVI",2016-12-09,36.790001
"ATVI",2016-12-12,37.169998
"ATVI",2016-12-13,37.32
"ATVI",2016-12-14,36.740002
"ATVI",2016-12-15,36.990002
"ATVI",2016-12-16,36.470001
"ATVI",2016-12-19,36.630001
"ATVI",2016-12-20,36.830002
"ATVI",2016-12-21,36.900002
"ATVI",2016-12-22,36.439999
"ATVI",2016-12-23,36.5
"ATVI",2016-12-27,36.529999
"ATVI",2016-12-28,36.43
"ATVI",2016-12-29,36.48
"ATVI",2016-12-30,36.110001
"ATVI",2017-01-03,36.639999
"ATVI",2017-01-04,37.360001
"ATVI",2017-01-05,37.939999
"ATVI",2017-01-06,37.91
"ATVI",2017-01-09,37.700001
"ATVI",2017-01-10,38.380001
"ATVI",2017-01-11,39.200001
"ATVI",2017-01-12,39.130001
"ATVI",2017-01-13,38.950001
"ATVI",2017-01-17,38.950001
"ATVI",2017-01-18,39.080002
"ATVI",2017-01-19,38.860001
"ATVI",2017-01-20,38.970001
"ATVI",2017-01-23,38.529999
"ATVI",2017-01-24,39.099998
"ATVI",2017-01-25,39.560001
"ATVI",2017-01-26,39.470001
"ATVI",2017-01-27,39.610001
"ATVI",2017-01-30,39.610001
"ATVI",2017-01-31,40.209999
"ATVI",2017-02-01,40.470001
"ATVI",2017-02-02,40.470001
"ATVI",2017-02-03,40.009998
"ATVI",2017-02-06,40.189999
"ATVI",2017-02-07,40.049999
"ATVI",2017-02-08,39.189999
"ATVI",2017-02-09,39.73
"ATVI",2017-02-10,47.23
"ATVI",2017-02-13,45.700001
"ATVI",2017-02-14,44.98
"ATVI",2017-02-15,45.48
"ATVI",2017-02-16,45.389999
"ATVI",2017-02-17,45.330002
"ATVI",2017-02-21,45.34
"ATVI",2017-02-22,45.23
"ATVI",2017-02-23,45.080002
"ATVI",2017-02-24,45.549999
"ATVI",2017-02-27,45.689999
"ATVI",2017-02-28,45.130001
"ATVI",2017-03-01,47.139999
"ATVI",2017-03-02,46.68
"ATVI",2017-03-03,47.07
"ATVI",2017-03-06,47.810001
"ATVI",2017-03-07,48.060001
"ATVI",2017-03-08,48.580002
"ATVI",2017-03-09,49.02
"ATVI",2017-03-10,49.200001
"ATVI",2017-03-13,49.5
"ATVI",2017-03-14,49.080002
"ATVI",2017-03-15,49.220001
"ATVI",2017-03-16,49.099998
"ATVI",2017-03-17,49.130001
"ATVI",2017-03-20,48.959999
"ATVI",2017-03-21,48.220001
"ATVI",2017-03-22,48.68
"ATVI",2017-03-23,48.779999
"ATVI",2017-03-24,49.119999
"ATVI",2017-03-27,49.299999
"ATVI",2017-03-28,49.759998
"ATVI",2017-03-29,50.139999
"ATVI",2017-03-30,50.189999
"ATVI",2017-03-31,49.860001
"ATVI",2017-04-03,49.529999
"ATVI",2017-04-04,49.040001
"ATVI",2017-04-05,49.200001
"ATVI",2017-04-06,49.360001
"ATVI",2017-04-07,49.610001
"ATVI",2017-04-10,49.040001
"ATVI",2017-04-11,49.080002
"ATVI",2017-04-12,48.639999
"ATVI",2017-04-13,48.419998
"ATVI",2017-04-17,48.799999
"ATVI",2017-04-18,49.169998
"ATVI",2017-04-19,49.349998
"ATVI",2017-04-20,49.950001
"ATVI",2017-04-21,49.869999
"ATVI",2017-04-24,50.880001
"ATVI",2017-04-25,51.360001
"ATVI",2017-04-26,51.360001
"ATVI",2017-04-27,51.91
"ATVI",2017-04-28,52.25
"ATVI",2017-05-01,52.700001
"ATVI",2017-05-02,53.029999
"ATVI",2017-05-03,52.84
"ATVI",2017-05-04,53.099998
"ATVI",2017-05-05,53.830002
"ATVI",2017-05-08,53.990002
"ATVI",2017-05-09,54.619999
"ATVI",2017-05-10,55.990002
"ATVI",2017-05-11,55.75
"ATVI",2017-05-12,56.009998
"ATVI",2017-05-15,56.41
"ATVI",2017-05-16,56.779999
"ATVI",2017-05-17,54.23
"ATVI",2017-05-18,55.150002
"ATVI",2017-05-19,55.880001
"ATVI",2017-05-22,57.119999
"ATVI",2017-05-23,57.799999
"ATVI",2017-05-24,58.509998
"ATVI",2017-05-25,59.220001
"ATVI",2017-05-26,58.279999
"ATVI",2017-05-30,58.580002
"AYI",2016-11-14,256.179993
"AYI",2016-11-15,258.649994
"AYI",2016-11-16,256.529999
"AYI",2016-11-17,251.729996
"AYI",2016-11-18,248.960007
"AYI",2016-11-21,251.550003
"AYI",2016-11-22,253.630005
"AYI",2016-11-23,254.779999
"AYI",2016-11-25,257.529999
"AYI",2016-11-28,250.779999
"AYI",2016-11-29,252.160004
"AYI",2016-11-30,251.410004
"AYI",2016-12-01,251.460007
"AYI",2016-12-02,249.990005
"AYI",2016-12-05,252.320007
"AYI",2016-12-06,251.850006
"AYI",2016-12-07,254.259995
"AYI",2016-12-08,246.770004
"AYI",2016-12-09,248.830002
"AYI",2016-12-12,248.320007
"AYI",2016-12-13,249.339996
"AYI",2016-12-14,244.110001
"AYI",2016-12-15,243.830002
"AYI",2016-12-16,248.160004
"AYI",2016-12-19,245.570007
"AYI",2016-12-20,231.720001
"AYI",2016-12-21,230.339996
"AYI",2016-12-22,232.300003
"AYI",2016-12-23,234.919998
"AYI",2016-12-27,235.589996
"AYI",2016-12-28,230.800003
"AYI",2016-12-29,232.789993
"AYI",2016-12-30,230.860001
"AYI",2017-01-03,234.190002
"AYI",2017-01-04,239.929993
"AYI",2017-01-05,238.669998
"AYI",2017-01-06,237.360001
"AYI",2017-01-09,202.509995
"AYI",2017-01-10,208.940002
"AYI",2017-01-11,210.320007
"AYI",2017-01-12,214.979996
"AYI",2017-01-13,215.179993
"AYI",2017-01-17,210.75
"AYI",2017-01-18,206.279999
"AYI",2017-01-19,206.449997
"AYI",2017-01-20,207.860001
"AYI",2017-01-23,207.369995
"AYI",2017-01-24,208.899994
"AYI",2017-01-25,210.720001
"AYI",2017-01-26,212.020004
"AYI",2017-01-27,205.360001
"AYI",2017-01-30,204.850006
"AYI",2017-01-31,207.229996
"AYI",2017-02-01,206.110001
"AYI",2017-02-02,206.070007
"AYI",2017-02-03,206.350006
"AYI",2017-02-06,206.839996
"AYI",2017-02-07,206.690002
"AYI",2017-02-08,209.139999
"AYI",2017-02-09,212.169998
"AYI",2017-02-10,212.160004
"AYI",2017-02-13,214.550003
"AYI",2017-02-14,211.949997
"AYI",2017-02-15,216.479996
"AYI",2017-02-16,218.490005
"AYI",2017-02-17,220.289993
"AYI",2017-02-21,223.229996
"AYI",2017-02-22,217.529999
"AYI",2017-02-23,219.550003
"AYI",2017-02-24,218.130005
"AYI",2017-02-27,219.839996
"AYI",2017-02-28,211.300003
"AYI",2017-03-01,212.820007
"AYI",2017-03-02,214.009995
"AYI",2017-03-03,209.570007
"AYI",2017-03-06,204.910004
"AYI",2017-03-07,205.410004
"AYI",2017-03-08,206.869995
"AYI",2017-03-09,208.229996
"AYI",2017-03-10,211.589996
"AYI",2017-03-13,210.199997
"AYI",2017-03-14,205.75
"AYI",2017-03-15,207.350006
"AYI",2017-03-16,209.429993
"AYI",2017-03-17,208.339996
"AYI",2017-03-20,206.229996
"AYI",2017-03-21,203.25
"AYI",2017-03-22,205.100006
"AYI",2017-03-23,202.339996
"AYI",2017-03-24,200
"AYI",2017-03-27,198.589996
"AYI",2017-03-28,202.350006
"AYI",2017-03-29,207.270004
"AYI",2017-03-30,206.559998
"AYI",2017-03-31,204
"AYI",2017-04-03,204.059998
"AYI",2017-04-04,173.929993
"AYI",2017-04-05,170.399994
"AYI",2017-04-06,172.570007
"AYI",2017-04-07,173.119995
"AYI",2017-04-10,176.410004
"AYI",2017-04-11,177.679993
"AYI",2017-04-12,174.800003
"AYI",2017-04-13,172.720001
"AYI",2017-04-17,175.070007
"AYI",2017-04-18,174.699997
"AYI",2017-04-19,174.220001
"AYI",2017-04-20,177.389999
"AYI",2017-04-21,177.649994
"AYI",2017-04-24,177.910004
"AYI",2017-04-25,176.320007
"AYI",2017-04-26,176.5
"AYI",2017-04-27,176.850006
"AYI",2017-04-28,176.100006
"AYI",2017-05-01,176.080002
"AYI",2017-05-02,178.639999
"AYI",2017-05-03,177.309998
"AYI",2017-05-04,179.809998
"AYI",2017-05-05,185.199997
"AYI",2017-05-08,186.889999
"AYI",2017-05-09,191.369995
"AYI",2017-05-10,192.580002
"AYI",2017-05-11,188.580002
"AYI",2017-05-12,173.429993
"AYI",2017-05-15,175.770004
"AYI",2017-05-16,172.699997
"AYI",2017-05-17,169.449997
"AYI",2017-05-18,169.110001
"AYI",2017-05-19,169.240005
"AYI",2017-05-22,170.139999
"AYI",2017-05-23,169.729996
"AYI",2017-05-24,167.850006
"AYI",2017-05-25,166.309998
"AYI",2017-05-26,164.869995
"AYI",2017-05-30,162.779999
"ADBE",2016-11-14,102.419998
"ADBE",2016-11-15,103.660004
"ADBE",2016-11-16,104.080002
"ADBE",2016-11-17,105.809998
"ADBE",2016-11-18,105.019997
